Race_Name,Name,Season,Age,Rank,Team_Name,UCI
gp-quebec,youcef-reguigui,2016,26,DNF,dimension-data-2016,0
gp-quebec,adrien-niyonshuti,2016,29,DNF,dimension-data-2016,0
gp-quebec,matthew-brammeier,2016,31,DNF,dimension-data-2016,0
gp-quebec,songezo-jim,2016,25,DNF,dimension-data-2016,0
gp-quebec,fabio-sabatini,2016,31,DNF,etixx-quick-step-2016,0
gp-quebec,stijn-vandenbergh,2016,32,DNF,etixx-quick-step-2016,0
gp-quebec,dennis-van-winden,2016,28,DNF,team-lottonl-jumbo-2016,0
gp-quebec,twan-castelijns,2016,27,DNF,team-lottonl-jumbo-2016,0
gp-quebec,lars-van-der-haar,2016,25,DNF,team-giant-alpecin-2016,0
gp-quebec,albert-timmer,2016,31,DNF,team-giant-alpecin-2016,0
gp-quebec,laurens-ten-dam,2016,35,DNF,team-giant-alpecin-2016,0
gp-quebec,fredrik-ludvigsson,2016,22,DNF,team-giant-alpecin-2016,0
gp-quebec,maxat-ayazbayev,2016,24,DNF,astana-pro-team-2016,0
gp-quebec,valerio-agnoli,2016,31,DNF,astana-pro-team-2016,0
gp-quebec,eros-capecchi,2016,30,DNF,astana-pro-team-2016,0
gp-quebec,jan-barta,2016,31,DNF,bora-argon-18-2016,0
gp-quebec,patrick-konrad,2016,24,DNF,bora-argon-18-2016,0
gp-quebec,andrew-fenn,2016,26,DNF,team-sky-2016,0
gp-quebec,sebastian-henao,2016,23,DNF,team-sky-2016,0
gp-quebec,xabier-zandio,2016,39,DNF,team-sky-2016,0
gp-quebec,luke-rowe,2016,26,DNF,team-sky-2016,0
gp-quebec,nigel-ellsay,2016,22,DNF,canada-2016,0
gp-quebec,matteo-dal-cin,2016,25,DNF,canada-2016,0
gp-quebec,alexander-cataford,2016,23,DNF,canada-2016,0
gp-quebec,nicolas-masbourian-parent,2016,22,DNF,canada-2016,0
gp-quebec,jonathan-fumeaux,2016,28,DNF,iam-cycling-2016,0
gp-quebec,adriano-malori,2016,28,DNF,movistar-team-20162,0
gp-quebec,kris-boeckmans,2016,29,DNF,lotto-soudal-2016,0
gp-quebec,michael-kolar,2016,23,DNF,tinkoff-2016,0
gp-quebec,oscar-gatto,2016,31,DNF,tinkoff-2016,0
gp-quebec,lawson-craddock,2016,24,DNF,cannondale-drapac-pro-cycling-team-2016,0
gp-montreal,tadej-pogacar,2022,23,1,uae-team-emirates-2022,500
gp-montreal,wout-van-aert,2022,27,2,team-jumbo-visma-2022,400
gp-montreal,andrea-bagioli,2022,23,3,quick-step-alpha-vinyl-2022,325
gp-montreal,adam-yates,2022,30,4,ineos-grenadiers-2022,275
gp-montreal,david-gaudu,2022,25,5,groupama-fdj-2022,225
gp-montreal,mauro-schmid,2022,22,6,quick-step-alpha-vinyl-2022,175
gp-montreal,giovanni-aleotti,2022,23,7,bora-hansgrohe-2022,150
gp-montreal,romain-bardet,2022,31,8,team-dsm-2022,125
gp-montreal,pello-bilbao,2022,32,9,bahrain-victorious-2022,100
gp-montreal,warren-barguil,2022,30,10,team-arkea-samsic-2022,85
gp-montreal,mikkel-honore,2022,25,11,quick-step-alpha-vinyl-2022,70
gp-montreal,toms-skujins,2022,31,12,trek-segafredo-2022,60
gp-montreal,michael-matthews,2022,31,13,team-bikeexchange-jayco-2022,50
gp-montreal,georg-zimmermann,2022,24,14,intermarche-wanty-gobert-materiaux-2022,40
gp-montreal,sep-vanmarcke,2022,34,15,israel-premier-tech-2022,35
gp-montreal,greg-van-avermaet,2022,37,16,ag2r-citroen-team-2022,30
gp-montreal,diego-ulissi,2022,33,17,uae-team-emirates-2022,30
gp-montreal,attila-valter,2022,24,18,groupama-fdj-2022,30
gp-montreal,pierre-latour,2022,28,19,team-totalenergies-2022,30
gp-montreal,benoit-cosnefroy,2022,26,20,ag2r-citroen-team-2022,30
gp-montreal,sven-erik-bystrom,2022,30,21,intermarche-wanty-gobert-materiaux-2022,20
gp-montreal,alex-aranburu,2022,26,22,movistar-team-2022,20
gp-montreal,guillaume-martin,2022,29,23,cofidis-2022,20
gp-montreal,ruben-guerreiro,2022,28,24,ef-education-easypost-2022,20
gp-montreal,daniel-felipe-martinez,2022,26,25,ineos-grenadiers-2022,20
gp-montreal,sylvain-moniquet,2022,24,26,lotto-soudal-2022,20
gp-montreal,hermann-pernsteiner,2022,32,27,bahrain-victorious-2022,20
gp-montreal,jakob-fuglsang,2022,37,28,israel-premier-tech-2022,20
gp-montreal,andrey-zeits,2022,35,29,astana-qazaqstan-team-2022,20
gp-montreal,frederik-wandahl,2022,21,30,bora-hansgrohe-2022,20
gp-montreal,michael-storer,2022,25,31,groupama-fdj-2022,10
gp-montreal,simone-velasco,2022,26,32,astana-qazaqstan-team-2022,10
gp-montreal,oier-lazkano,2022,22,33,movistar-team-2022,10
gp-montreal,patrick-konrad,2022,30,34,bora-hansgrohe-2022,10
gp-montreal,simon-clarke,2022,36,35,israel-premier-tech-2022,10
gp-montreal,jan-tratnik,2022,32,36,bahrain-victorious-2022,10
gp-montreal,guillaume-boivin,2022,33,37,israel-premier-tech-2022,10
gp-montreal,gorka-izagirre,2022,34,38,movistar-team-2022,10
gp-montreal,alexandre-balmer,2022,22,39,team-bikeexchange-jayco-2022,10
gp-montreal,tobias-foss,2022,25,40,team-jumbo-visma-2022,10
gp-montreal,ben-zwiehoff,2022,28,41,bora-hansgrohe-2022,10
gp-montreal,mauri-vansevenant,2022,23,42,quick-step-alpha-vinyl-2022,10
gp-montreal,louis-barre,2022,22,43,team-arkea-samsic-2022,10
gp-montreal,kevin-colleoni,2022,22,44,team-bikeexchange-jayco-2022,10
gp-montreal,damiano-caruso,2022,34,45,bahrain-victorious-2022,10
gp-montreal,stan-dewulf,2022,24,46,ag2r-citroen-team-2022,10
gp-montreal,alberto-bettiol,2022,28,47,ef-education-easypost-2022,10
gp-montreal,paul-ourselin,2022,28,48,team-totalenergies-2022,10
gp-montreal,laurent-pichon,2022,36,49,team-arkea-samsic-2022,10
gp-montreal,carlos-barbero,2022,31,50,lotto-soudal-2022,10
gp-montreal,jorge-arcas,2022,30,51,movistar-team-2022,5
gp-montreal,stan-van-tricht,2022,22,52,quick-step-alpha-vinyl-2022,5
gp-montreal,andreas-leknessund,2022,23,53,team-dsm-2022,5
gp-montreal,romain-combaud,2022,31,54,team-dsm-2022,5
gp-montreal,william-barta,2022,26,55,movistar-team-2022,5
gp-montreal,tosh-van-der-sande,2022,31,56,team-jumbo-visma-2022,3
gp-montreal,alexander-kamp,2022,28,57,trek-segafredo-2022,3
gp-montreal,harm-vanhoucke,2022,25,58,lotto-soudal-2022,3
gp-montreal,anthony-roux,2022,35,59,groupama-fdj-2022,3
gp-montreal,simon-carr,2022,24,60,ef-education-easypost-2022,3
gp-montreal,magnus-cort-nielsen,2022,29,61,ef-education-easypost-2022,0
gp-montreal,jasper-stuyven,2022,30,62,trek-segafredo-2022,0
gp-montreal,ion-izagirre,2022,33,63,cofidis-2022,0
gp-montreal,ben-swift,2022,34,64,ineos-grenadiers-2022,0
gp-montreal,pascal-eenkhoorn,2022,25,65,team-jumbo-visma-2022,0
gp-montreal,nathan-van-hooydonck,2022,26,66,team-jumbo-visma-2022,0
gp-montreal,matis-louvel,2022,23,67,team-arkea-samsic-2022,0
gp-montreal,lewis-askey,2022,21,68,groupama-fdj-2022,0
gp-montreal,edward-irl-dunbar,2022,26,69,ineos-grenadiers-2022,0
gp-montreal,antoine-duchesne,2022,30,70,groupama-fdj-2022,0
gp-montreal,aurelien-paret-peintre,2022,26,71,ag2r-citroen-team-2022,0
gp-montreal,viktor-verschaeve,2022,24,72,lotto-soudal-2022,0
gp-montreal,cesare-benedetti,2022,35,73,bora-hansgrohe-2022,0
gp-montreal,sebastien-grignard,2022,23,74,lotto-soudal-2022,0
gp-montreal,christophe-laporte,2022,29,75,team-jumbo-visma-2022,0
gp-montreal,hugo-toumire,2022,20,76,cofidis-2022,0
gp-montreal,otto-vergaerde,2022,28,DNF,trek-segafredo-2022,0
gp-montreal,antonio-nibali,2022,29,DNF,astana-qazaqstan-team-2022,0
gp-montreal,kim-heiduk,2022,22,DNF,ineos-grenadiers-2022,0
gp-montreal,matevz-govekar,2022,22,DNF,bahrain-victorious-2022,0
gp-montreal,nils-eekhoff,2022,24,DNF,team-dsm-2022,0
gp-montreal,fabien-doubey,2022,28,DNF,team-totalenergies-2022,0
gp-montreal,patrick-gamper,2022,25,DNF,bora-hansgrohe-2022,0
gp-montreal,matthew-holmes,2022,28,DNF,lotto-soudal-2022,0
gp-montreal,manuele-boaro,2022,35,DNF,astana-qazaqstan-team-2022,0
gp-montreal,quentin-cowan,2022,18,DNF,canada-2022,0
gp-montreal,timo-roosen,2022,29,DNF,team-jumbo-visma-2022,0
gp-montreal,matej-mohoric,2022,27,DNF,bahrain-victorious-2022,0
gp-montreal,jacopo-mosca,2022,29,DNF,trek-segafredo-2022,0
gp-montreal,giacomo-nizzolo,2022,33,DNF,israel-premier-tech-2022,0
gp-montreal,peter-sagan,2022,32,DNF,team-totalenergies-2022,0
gp-montreal,davide-formolo,2022,29,DNF,uae-team-emirates-2022,0
gp-montreal,wesley-kreder,2022,31,DNF,cofidis-2022,0
gp-montreal,jens-keukeleire,2022,33,DNF,ef-education-easypost-2022,0
gp-montreal,matteo-dal-cin,2022,31,DNF,canada-2022,0
gp-montreal,michael-schar,2022,35,DNF,ag2r-citroen-team-2022,0
gp-montreal,baptiste-planckaert,2022,33,DNF,intermarche-wanty-gobert-materiaux-2022,0
gp-montreal,nick-schultz,2022,27,DNF,team-bikeexchange-jayco-2022,0
gp-montreal,hugo-houle,2022,31,DNF,israel-premier-tech-2022,0
gp-montreal,benjamin-declercq,2022,28,DNF,team-arkea-samsic-2022,0
gp-montreal,rui-costa,2022,35,DNF,uae-team-emirates-2022,0
gp-montreal,alexandre-delettre,2022,24,DNF,cofidis-2022,0
gp-montreal,andrea-piccolo,2022,21,DNF,ef-education-easypost-2022,0
gp-montreal,nicolas-cote,2022,26,DNF,canada-2022,0
gp-montreal,theo-delacroix,2022,23,DNF,intermarche-wanty-gobert-materiaux-2022,0
gp-montreal,tanel-kangert,2022,35,DNF,team-bikeexchange-jayco-2022,0
gp-montreal,ivan-garcia-cortina,2022,26,DNF,movistar-team-2022,0
gp-montreal,christian-scaroni,2022,24,DNF,astana-qazaqstan-team-2022,0
gp-montreal,luke-rowe,2022,32,DNF,ineos-grenadiers-2022,0
gp-montreal,josef-cerny,2022,29,DNF,quick-step-alpha-vinyl-2022,0
gp-montreal,martijn-tusveld,2022,29,DNF,team-dsm-2022,0
gp-montreal,daniel-oss,2022,35,DNF,team-totalenergies-2022,0
gp-montreal,ide-schelling,2022,24,DNF,bora-hansgrohe-2022,0
gp-montreal,florian-vermeersch,2022,23,DNF,lotto-soudal-2022,0
gp-montreal,quinn-simmons,2022,21,DNF,trek-segafredo-2022,0
gp-montreal,fabio-felline,2022,32,DNF,astana-qazaqstan-team-2022,0
gp-montreal,nicolas-rivard,2022,20,DNF,canada-2022,0
gp-montreal,geraint-thomas,2022,36,DNF,ineos-grenadiers-2022,0
gp-montreal,jonathan-milan,2022,21,DNF,bahrain-victorious-2022,0
gp-montreal,soren-kragh-andersen,2022,28,DNF,team-dsm-2022,0
gp-montreal,maciej-bodnar,2022,37,DNF,team-totalenergies-2022,0
gp-montreal,ryan-gibbons,2022,28,DNF,uae-team-emirates-2022,0
gp-montreal,andre-carvalho,2022,24,DNF,cofidis-2022,0
gp-montreal,joe-dombrowski,2022,31,DNF,astana-qazaqstan-team-2022,0
gp-montreal,carson-miles,2022,22,DNF,canada-2022,0
gp-montreal,clement-venturini,2022,28,DNF,ag2r-citroen-team-2022,0
gp-montreal,loic-vliegen,2022,28,DNF,intermarche-wanty-gobert-materiaux-2022,0
gp-montreal,tony-gallopin,2022,34,DNF,trek-segafredo-2022,0
gp-montreal,krists-neilands,2022,28,DNF,israel-premier-tech-2022,0
gp-montreal,alan-riou,2022,25,DNF,team-arkea-samsic-2022,0
gp-montreal,alessandro-covi,2022,23,DNF,uae-team-emirates-2022,0
gp-montreal,eddy-fine,2022,24,DNF,cofidis-2022,0
gp-montreal,neilson-powless,2022,26,DNF,ef-education-easypost-2022,0
gp-montreal,thomas-schellenberg,2022,22,DNF,canada-2022,0
gp-montreal,mikael-cherel,2022,36,DNF,ag2r-citroen-team-2022,0
gp-montreal,andrea-pasqualon,2022,34,DNF,intermarche-wanty-gobert-materiaux-2022,0
gp-montreal,jan-maas,2022,26,DNF,team-bikeexchange-jayco-2022,0
gp-montreal,juri-hollmann,2022,23,DNF,movistar-team-2022,0
gp-montreal,winner-anacona,2022,34,DNF,team-arkea-samsic-2022,0
gp-montreal,george-bennett,2022,32,DNF,uae-team-emirates-2022,0
gp-montreal,james-knox,2022,26,DNF,quick-step-alpha-vinyl-2022,0
gp-montreal,pavel-bittner,2022,19,DNF,team-dsm-2022,0
gp-montreal,anthony-turgis,2022,28,DNF,team-totalenergies-2022,0
gp-montreal,biniam-girmay,2022,22,DNF,intermarche-wanty-gobert-materiaux-2022,0
gp-montreal,damien-howson,2022,30,DNF,team-bikeexchange-jayco-2022,0
gp-montreal,greg-van-avermaet,2019,34,1,ccc-team-2019,500
gp-montreal,diego-ulissi,2019,30,2,uae-team-emirates-2019,400
gp-montreal,ivan-garcia-cortina,2019,23,3,bahrain-merida-2019,325
gp-montreal,tim-wellens,2019,28,4,lotto-soudal-2019,275
gp-montreal,michael-valgren-andersen,2019,27,5,team-dimension-data-2019,225
gp-montreal,kristian-sbaragli,2019,29,6,israel-cycling-academy-2019,175
gp-montreal,rui-costa,2019,32,7,uae-team-emirates-2019,150
gp-montreal,michael-woods,2019,32,8,ef-education-first-2019,125
gp-montreal,nans-peters,2019,25,9,ag2r-la-mondiale-2019,100
gp-montreal,bauke-mollema,2019,32,10,trek-segafredo-2019,85
gp-montreal,jack-haig,2019,26,11,mitchelton-scott-2019,70
gp-montreal,mathias-frank,2019,32,12,ag2r-la-mondiale-2019,60
gp-montreal,julian-alaphilippe,2019,27,13,deceuninck-quick-step-2019,50
gp-montreal,adam-yates,2019,27,14,mitchelton-scott-2019,40
gp-montreal,carlos-betancur,2019,29,15,movistar-team-2019,35
gp-montreal,enric-mas,2019,24,16,deceuninck-quick-step-2019,30
gp-montreal,benoit-cosnefroy,2019,23,17,ag2r-la-mondiale-2019,30
gp-montreal,peter-sagan,2019,29,18,bora-hansgrohe-2019,30
gp-montreal,michael-matthews,2019,28,19,team-sunweb-2019,30
gp-montreal,kasper-asgreen,2019,24,20,deceuninck-quick-step-2019,30
gp-montreal,timo-roosen,2019,26,21,team-jumbo-visma-2019,20
gp-montreal,nathan-haas,2019,30,22,team-katusha-alpecin-2019,20
gp-montreal,toms-skujins,2019,28,23,trek-segafredo-2019,20
gp-montreal,rudy-molard,2019,29,24,groupama-fdj-2019,20
gp-montreal,alex-howes,2019,31,25,ef-education-first-2019,20
gp-montreal,matej-mohoric,2019,24,26,bahrain-merida-2019,20
